title,rework,severity,project,description
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "rval".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "attr".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "notOther".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "propertyValue".
789,10,3,20,<br>Replace this if-then-else statement by a single return statement.
790,1,3,20,<br>Remove those useless parentheses.
792,5,2,20,<br>Remove this unnecessary cast to "Class[]".
796,30,3,20,<br>Add a private constructor to hide the implicit public one.
796,30,3,20,<br>Hide this public constructor.
803,20,3,20,<br>Define and throw a dedicated exception instead of using a generic one.
804,20,3,20,<br>Replace the synchronized class "Hashtable" by an unsynchronized one such as "HashMap".
804,20,3,20,<br>Replace the synchronized class "Stack" by an unsynchronized one such as "Deque".
804,20,3,20,<br>Replace the synchronized class "Vector" by an unsynchronized one such as "ArrayList" or "LinkedList".
805,10,3,20,<br>Rename field "nanoOffset"
805,10,3,20,<br>Rename field "ARGUMENTS"
805,10,3,20,<br>Rename field "data"
805,10,3,20,<br>Rename field "templates"
808,30,3,20,<br>Make "stringsToSkip" transient or serializable.
808,30,3,20,<br>Make "state" transient or serializable.
808,30,3,20,<br>Make "extractor" transient or serializable.
808,30,3,20,<br>Make "enableListener" transient or serializable.
808,30,3,20,<br>Make "sampleListener" transient or serializable.
808,30,3,20,<br>Make "parameterPanel" transient or serializable.
808,30,3,20,<br>Make "xpath" transient or serializable.
808,30,3,20,<br>Make "subResults" transient or serializable.
808,30,3,20,<br>Make "object" transient or serializable.
808,30,3,20,<br>Make "future" transient or serializable.
808,30,3,20,<br>Make "saveConfig" transient or serializable.
808,30,3,20,<br>Make "filesPanel" transient or serializable.
808,30,3,20,<br>Make "value" transient or serializable.
808,30,3,20,<br>Make "pointShape" transient or serializable.
808,30,3,20,<br>Make "fileLoadRecentFiles" transient or serializable.
808,30,3,20,<br>Make "method" transient or serializable.
808,30,3,20,<br>Make "decoratedSender" transient or serializable.
808,30,3,20,<br>Make "beanInfo" transient or serializable.
808,30,3,20,<br>Make "sampleStore" transient or serializable.
808,30,3,20,<br>Make "propMap" transient or serializable.
808,30,3,20,<br>Make "cache" transient or serializable.
808,30,3,20,<br>Make "level" transient or serializable.
808,30,3,20,<br>Make "LOCK" transient or serializable.
808,30,3,20,<br>Make "assertionResults" transient or serializable.
808,30,3,20,<br>Make "yPoints" transient or serializable.
808,30,3,20,<br>Make "replaceTF" transient or serializable.
808,30,3,20,<br>Make "header" transient or serializable.
808,30,3,20,<br>Make "remoteEngineExit" transient or serializable.
808,30,3,20,<br>Make "protocol" transient or serializable.
808,30,3,20,<br>Make "tableModel" transient or serializable.
808,30,3,20,<br>Make "managersInUse" transient or serializable.
808,30,3,20,<br>Make "history" transient or serializable.
808,30,3,20,<br>Make "cookieManagers" transient or serializable.
808,30,3,20,<br>Make "columnsMsgParameters" transient or serializable.
808,30,3,20,<br>Make "functionList" transient or serializable.
808,30,3,20,<br>Make "remoteEngineStop" transient or serializable.
808,30,3,20,<br>Make "renderers" transient or serializable.
808,30,3,20,<br>Make "map" transient or serializable.
808,30,3,20,<br>Make "helpDoc" transient or serializable.
808,30,3,20,<br>Make "domain" transient or serializable.
808,30,3,20,<br>Make "argsPanel" transient or serializable.
808,30,3,20,<br>Make "headerFields" transient or serializable.
808,30,3,20,<br>Make "myBorder" transient or serializable.
808,30,3,20,<br>Make "securitySettingsPanel" transient or serializable.
808,30,3,20,<br>Make "removeButtons" transient or serializable.
808,30,3,20,<br>Make "subjects" transient or serializable.
808,30,3,20,<br>Make "testListener" transient or serializable.
808,30,3,20,<br>Make "templateList" transient or serializable.
808,30,3,20,<br>Make "responseData" transient or serializable.
808,30,3,20,<br>Make "contentEncoding" transient or serializable.
808,30,3,20,<br>Make "binary" transient or serializable.
808,30,3,20,<br>Make "SAMPLE" transient or serializable.
808,30,3,20,<br>Make "commentPanel" transient or serializable.
808,30,3,20,<br>Make "sender" transient or serializable.
808,30,3,20,<br>Make "listeners" transient or serializable.
808,30,3,20,<br>Make "icon" transient or serializable.
808,30,3,20,<br>Make "cutPasteFunction" transient or serializable.
808,30,3,20,<br>Make "namePanel" transient or serializable.
808,30,3,20,<br>Make "searchTF" transient or serializable.
808,30,3,20,<br>Make "remoteEngineShut" transient or serializable.
808,30,3,20,<br>Make "manager" transient or serializable.
808,30,3,20,<br>Make "jmsProperties" transient or serializable.
808,30,3,20,<br>Make "rootNode" transient or serializable.
808,30,3,20,<br>Make "events" transient or serializable.
808,30,3,20,<br>Make "data" transient or serializable.
808,30,3,20,<br>Make "summariser" transient or serializable.
808,30,3,20,<br>Make "propertyMap" transient or serializable.
808,30,3,20,<br>Make "sampleTable" transient or serializable.
808,30,3,20,<br>Make "postBodyContent" transient or serializable.
808,30,3,20,<br>Make "kerberosManager" transient or serializable.
808,30,3,20,<br>Make "m_priority" transient or serializable.
808,30,3,20,<br>Make "result" transient or serializable.
808,30,3,20,<br>Make "m_contextMap" transient or serializable.
808,30,3,20,<br>Make "port" transient or serializable.
808,30,3,20,<br>Make "text" transient or serializable.
808,30,3,20,<br>Make "lastUsed" transient or serializable.
808,30,3,20,<br>Make "files" transient or serializable.
808,30,3,20,<br>Make "valueTA" transient or serializable.
808,30,3,20,<br>Make "varMap" transient or serializable.
808,30,3,20,<br>Make "nodesForRemoval" transient or serializable.
808,30,3,20,<br>Make "args" transient or serializable.
808,30,3,20,<br>Make "path" transient or serializable.
808,30,3,20,<br>Make "tree" transient or serializable.
808,30,3,20,<br>Make "xPoints" transient or serializable.
808,30,3,20,<br>Make "listener" transient or serializable.
808,30,3,20,<br>Make "remoteEngineStart" transient or serializable.
808,30,3,20,<br>Make "model" transient or serializable.
809,60,3,20,<br>Method has 13 parameters- which is greater than 7 authorized.
809,60,3,20,<br>Method has 11 parameters- which is greater than 7 authorized.
809,60,3,20,<br>Method has 12 parameters- which is greater than 7 authorized.
809,60,3,20,<br>Method has 8 parameters- which is greater than 7 authorized.
809,60,3,20,<br>Method has 9 parameters- which is greater than 7 authorized.
809,60,3,20,<br>Method has 10 parameters- which is greater than 7 authorized.
810,20,3,20,<br>Extract this nested try block into a separate method.
815,20,3,20,<br>Either remove or fill this block of code.
819,1,3,20,<br>Move this closing curly brace to the next line.
824,20,4,20,<br>Remove this call to "exit" or ensure it is really required.
827,10,4,20,<br>Use a logger to log this exception.
831,1,3,20,<br>At most one statement is allowed per line- but 2 statements were found on this line.
832,15,5,20,<br>"@" is not available at runtime and cannot be seen with reflection.
834,20,3,20,<br>Rename this local variable name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
835,10,3,20,<br>Move the "_file_encoding" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "Boolean" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "https" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "true" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "calcMode" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "_version" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "http" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "pop3" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "Long" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "Integer" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "next()" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "_file_version" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "HttpVersion" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "input" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "mapping" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "form" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "__StringFromFile" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "chunked" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "textarea" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "." string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "pop3s" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "=" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "collection" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "|" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "java.lang.String" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "next" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "scriptLanguage" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "0" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "1.0" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "option" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "select" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "false" string literal on the left side of this string comparison.
835,10,3,20,<br>Move the "default" string literal on the left side of this string comparison.
836,20,3,20,<br>Rename this generic name to match the regular expression '^[A-Z]$'.
837,60,1,20,<br>Do not forget to remove this deprecated code someday.
839,20,3,20,<br>Take the required action to fix the issue indicated by this comment.
841,20,1,20,<br>Complete the task associated to this TODO comment.
842,20,3,20,<br>Rename this field name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
844,20,3,20,<br>Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.
423,120,3,21,<br>2 duplicated blocks of code.
423,180,3,21,<br>3 duplicated blocks of code.
423,300,3,21,<br>5 duplicated blocks of code.
423,240,3,21,<br>4 duplicated blocks of code.
423,60,3,21,<br>1 duplicated blocks of code.
634,10,2,21,<br>Reorder the modifiers to comply with the Java Language Specification.
641,10,3,21,<br>The type of the "builders" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,21,<br>The type of the "listRequestView" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,21,<br>The type of the "stack" object should be an interface such as "List" rather than the implementation "LinkedList".
